Method,Name,Error,Occurrences
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:42:06.897+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/37561""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:50:28.795+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/36619""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:53:37.165+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/45875""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:46:22.757+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/37079""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:46:59.214+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/37822""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:54:09.943+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/38107""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:44:22.736+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/41064""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:52:05.607+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/39573""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:51:37.964+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/39720""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:57:57.505+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/41039""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:56:48.296+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/36098""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:48:40.018+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/35546""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:43:20.245+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/36647""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:46:54.020+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/40396""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:43:48.251+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/40430""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:44:51.762+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/41047""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:44:57.113+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/36925""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:51:46.506+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/39837""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:51:42.223+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/39409""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:57:29.972+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/39034""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:54:19.966+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/40817""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:57:54.517+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/43193""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:56:25.050+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/45803""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:43:45.714+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/41906""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:49:08.668+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/39746""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:42:48.804+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/40965""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:51:54.462+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/43860""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:44:43.385+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/43656""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:46:29.192+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/38631""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:55:30.464+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/45570""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:45:23.277+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/44219""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:58:54.171+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/38848""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:46:37.271+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/37053""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:54:55.821+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/37682""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:54:42.282+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/40124""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:58:35.762+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/41314""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:43:11.291+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/41795""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:58:24.307+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/36192""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:41:42.854+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/36724""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:58:56.923+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/38123""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:57:37.118+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/41423""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:59:45.747+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/40402""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:51:32.236+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/38412""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:45:16.389+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/35266""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:54:36.632+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/41858""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:56:45.004+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/35347""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:59:32.144+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/35217""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:52:41.744+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/35910""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:41:36.349+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/40741""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:42:17.197+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/38686""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:49:32.754+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/43207""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:58:21.980+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/40134""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:43:42.681+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/43187""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:59:13.458+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/38993""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:57:59.704+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/36563""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:43:12.310+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/37199""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:42:46.146+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/43647""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:47:58.840+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/38611""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:58:59.071+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/39762""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:51:47.079+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/40268""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:49:54.095+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/44206""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:57:21.995+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/43601""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:48:59.883+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/41483""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:53:07.438+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/36656""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:57:18.242+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/46148""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:49:02.141+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/45070""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:47:57.850+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/37907""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:43:51.099+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/44008""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:54:44.641+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/39829""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:55:45.504+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/40449""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:58:29.616+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/38421""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:55:50.210+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/38456""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:54:46.280+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/38455""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:48:27.699+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/39815""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:55:05.662+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/42259""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:45:20.312+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/39287""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:51:49.663+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/44683""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:42:44.634+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/41540""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:50:12.732+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/43474""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:56:01.466+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/41483""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:59:35.730+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/41683""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:54:08.129+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/45502""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:58:23.846+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/45489""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:47:29.343+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/45561""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:42:07.199+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/43471""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:45:23.279+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/41699""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:50:15.475+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/39893""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:44:20.657+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/35907""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:44:56.101+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/40668""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:53:12.736+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/36384""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:56:54.287+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/35168""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:53:41.564+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/35785""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:45:16.497+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/39133""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:57:22.092+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/45175""}')",1
GET,/feedservice/feeds/{user_id},"CatchResponseError('{""timestamp"":""2024-07-15T15:54:48.770+00:00"",""status"":500,""error"":""Internal Server Error"",""path"":""/feedservice/feeds/43460""}')",1
